A1,A2
1003,50
1003,50
1003,50
1003,50
1003,50
1001,50
997,50
997,50
853,42
823,41
822,41
817,40
806,40
799,39
793,39
778,38
697,34
629,31
600,29
582,28
577,28
564,27
533,26
515,25
499,24
468,22
440,21
399,19
379,18
374,17
370,17
367,17
357,17
338,16
319,15
301,14
294,13
294,13
290,13
287,13
273,12
260,12
252,11
249,11
248,11
246,11
245,11
244,11
238,10
225,10
212,9
204,9
202,9
202,9
202,9
201,9
196,8
188,8
183,8
183,8
182,8
174,7
170,7
168,7
168,7
162,7
155,6
149,6
146,6
142,6
137,5
133,5
132,5
132,4
126,5
122,5
122,5
122,4
122,5
116,4
112,4
111,4
111,4
109,4
103,3
101,3
101,3
94,3
88,3
76,2
71,2
70,2
70,2
70,2
70,2
70,2
67,2
35,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
