A1,A2
441,3
442,4
445,4
448,6
449,6
452,7
457,9
459,10
463,12
465,12
466,13
467,13
468,14
469,14
470,15
474,17
482,21
489,25
495,28
502,32
506,34
512,38
518,42
536,53
571,75
622,109
871,285
943,336
937,332
969,355
971,357
971,357
971,357
971,357
970,357
970,357
969,356
969,356
969,356
969,356
969,356
969,356
970,357
970,357
970,357
970,357
971,358
971,358
971,358
971,358
970,357
970,357
970,357
970,357
970,357
970,357
970,357
970,358
970,357
969,357
969,357
969,357
969,357
968,356
969,357
968,356
942,336
942,336
943,337
943,338
943,337
941,336
942,337
913,316
671,143
591,89
554,65
537,54
533,51
523,45
510,37
503,33
496,29
490,25
481,21
474,17
470,15
469,14
468,14
466,13
465,12
464,12
462,11
461,10
459,10
457,9
456,8
453,8
452,7
452,7
451,6
449,6
446,5
444,4
440,3
437,2
436,2
436,2
435,2
434,2
433,1
431,1
422,0
412,0
407,0
405,0
404,0
401,0
398,0
374,0
365,0
350,0
311,0
303,0
300,0
291,0
282,0
220,0
176,0
